,Site,Transect,Date,Genus,Species,Size,Count,Phase,Notes,Observer,Year,log_a_coef,b_coef,biomass_g
1166,Carysfort,8,8/3/2010,Sparisoma,aurofrenatum,20,1,NA,NA,AAS,2010,-5.7587,3.4291,135.4446821
1167,Carysfort,8,8/3/2010,Sparisoma,aurofrenatum,21,1,NA,NA,AAS,2010,-5.7587,3.4291,160.1113737
1168,Carysfort,8,8/3/2010,Sparisoma,aurofrenatum,15,1,NA,NA,AAS,2010,-5.7587,3.4291,50.50501872
1169,Carysfort,8,8/3/2010,Sparisoma,aurofrenatum,7,1,NA,NA,AAS,2010,-5.7587,3.4291,3.701056278
1170,Carysfort,8,8/3/2010,Sparisoma,rubripinne,30,1,NA,NA,AAS,2010,-4.8701,3.0641,524.8645447
1171,Carysfort,9,8/3/2010,Scarus,iseri,11,1,NA,NA,AAS,2010,-4.8887,3.0548,22.25083814
1172,Carysfort,9,8/3/2010,Sparisoma,viride,8,1,NA,NA,AAS,2010,-4.5223,2.9214,10.89901093
1173,Carysfort,9,8/3/2010,Sparisoma,viride,11,1,NA,NA,AAS,2010,-4.5223,2.9214,27.6327807
1174,Carysfort,9,8/3/2010,Sparisoma,viride,16,1,NA,NA,AAS,2010,-4.5223,2.9214,82.56882746
1175,Carysfort,9,8/3/2010,Sparisoma,viride,8,1,NA,NA,AAS,2010,-4.5223,2.9214,10.89901093
1176,Carysfort,9,8/3/2010,Sparisoma,aurofrenatum,8,1,NA,NA,AAS,2010,-5.7587,3.4291,5.85040423
1177,Carysfort,9,8/3/2010,Sparisoma,aurofrenatum,10,1,NA,NA,AAS,2010,-5.7587,3.4291,12.57476854
1178,Carysfort,9,8/3/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1179,Carysfort,9,8/3/2010,Sparisoma,aurofrenatum,8,1,NA,NA,AAS,2010,-5.7587,3.4291,5.85040423
1180,Carysfort,9,8/3/2010,Sparisoma,aurofrenatum,14,1,NA,NA,AAS,2010,-5.7587,3.4291,39.8646217
1181,Carysfort,9,8/3/2010,Sparisoma,aurofrenatum,19,1,NA,NA,AAS,2010,-5.7587,3.4291,113.59886
1182,Carysfort,9,8/3/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1183,Carysfort,9,8/3/2010,Sparisoma,aurofrenatum,10,1,NA,NA,AAS,2010,-5.7587,3.4291,12.57476854
1184,Carysfort,10,8/3/2010,Scarus,iseri,12,1,NA,NA,AAS,2010,-4.8887,3.0548,29.02571124
1185,Carysfort,10,8/3/2010,Scarus,taeniopterus,15,1,NA,NA,AAS,2010,-4.1836,2.7086,51.35240458
1186,Carysfort,10,8/3/2010,Scarus,vetula,30,1,NA,NA,AAS,2010,-5.5396,3.33,511.9337691
1187,Carysfort,10,8/3/2010,Sparisoma,viride,9,1,NA,NA,AAS,2010,-4.5223,2.9214,15.37531659
1188,Carysfort,10,8/3/2010,Sparisoma,viride,28,1,NA,NA,AAS,2010,-4.5223,2.9214,423.4747036
1189,Carysfort,10,8/3/2010,Sparisoma,viride,16,1,NA,NA,AAS,2010,-4.5223,2.9214,82.56882746
1190,Carysfort,10,8/3/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1191,Carysfort,10,8/3/2010,Sparisoma,aurofrenatum,8,1,NA,NA,AAS,2010,-5.7587,3.4291,5.85040423
1192,Carysfort,10,8/3/2010,Sparisoma,aurofrenatum,19,1,NA,NA,AAS,2010,-5.7587,3.4291,113.59886
1193,Conch,1,7/29/2010,Scarus,guacamaia,40,1,NA,NA,AAS,2010,-4.8714,3.0626,1252.186247
1194,Conch,1,7/29/2010,Scarus,iseri,12,1,NA,NA,AAS,2010,-4.8887,3.0548,29.02571124
1195,Conch,1,7/29/2010,Scarus,iseri,4,1,NA,NA,AAS,2010,-4.8887,3.0548,1.012215216
1196,Conch,1,7/29/2010,Scarus,iseri,6,1,NA,NA,AAS,2010,-4.8887,3.0548,3.49298274
1197,Conch,1,7/29/2010,Sparisoma,viride,20,1,NA,NA,AAS,2010,-4.5223,2.9214,158.4634217
1198,Conch,1,7/29/2010,Sparisoma,viride,20,1,NA,NA,AAS,2010,-4.5223,2.9214,158.4634217
1199,Conch,1,7/29/2010,Sparisoma,viride,18,1,NA,NA,AAS,2010,-4.5223,2.9214,116.4804652
1200,Conch,1,7/29/2010,Sparisoma,viride,21,1,NA,NA,AAS,2010,-4.5223,2.9214,182.7390857
1201,Conch,1,7/29/2010,Sparisoma,viride,22,1,NA,NA,AAS,2010,-4.5223,2.9214,209.3406748
1202,Conch,1,7/29/2010,Sparisoma,viride,30,1,NA,NA,AAS,2010,-4.5223,2.9214,518.0384956
1203,Conch,1,7/29/2010,Sparisoma,viride,20,1,NA,NA,AAS,2010,-4.5223,2.9214,158.4634217
1204,Conch,1,7/29/2010,Sparisoma,viride,20,1,NA,NA,AAS,2010,-4.5223,2.9214,158.4634217
1205,Conch,1,7/29/2010,Sparisoma,viride,18,1,NA,NA,AAS,2010,-4.5223,2.9214,116.4804652
1206,Conch,1,7/29/2010,Sparisoma,aurofrenatum,25,1,NA,NA,AAS,2010,-5.7587,3.4291,291.1227089
1207,Conch,1,7/29/2010,Sparisoma,aurofrenatum,20,1,NA,NA,AAS,2010,-5.7587,3.4291,135.4446821
1208,Conch,1,7/29/2010,Sparisoma,aurofrenatum,21,1,NA,NA,AAS,2010,-5.7587,3.4291,160.1113737
1209,Conch,1,7/29/2010,Sparisoma,aurofrenatum,17,1,NA,NA,AAS,2010,-5.7587,3.4291,77.57689558
1210,Conch,1,7/29/2010,Sparisoma,aurofrenatum,15,1,NA,NA,AAS,2010,-5.7587,3.4291,50.50501872
1211,Conch,1,7/29/2010,Sparisoma,aurofrenatum,16,1,NA,NA,AAS,2010,-5.7587,3.4291,63.01556471
1212,Conch,1,7/29/2010,Sparisoma,aurofrenatum,15,1,NA,NA,AAS,2010,-5.7587,3.4291,50.50501872
1213,Conch,1,7/29/2010,Sparisoma,aurofrenatum,7,1,NA,NA,AAS,2010,-5.7587,3.4291,3.701056278
1214,Conch,1,7/29/2010,Sparisoma,rubripinne,25,1,NA,NA,AAS,2010,-4.8701,3.0641,300.2119536
1215,Conch,1,7/29/2010,Sparisoma,rubripinne,25,1,NA,NA,AAS,2010,-4.8701,3.0641,300.2119536
1216,Conch,1,7/29/2010,Sparisoma,rubripinne,23,1,NA,NA,AAS,2010,-4.8701,3.0641,232.5253262
1217,Conch,1,7/29/2010,Sparisoma,rubripinne,18,1,NA,NA,AAS,2010,-4.8701,3.0641,109.718657
1218,Conch,1,7/29/2010,Sparisoma,rubripinne,25,1,NA,NA,AAS,2010,-4.8701,3.0641,300.2119536
1219,Conch,1,7/29/2010,Sparisoma,rubripinne,30,1,NA,NA,AAS,2010,-4.8701,3.0641,524.8645447
1220,Conch,2,7/29/2010,Scarus,vetula,30,1,NA,NA,AAS,2010,-5.5396,3.33,511.9337691
1221,Conch,2,7/29/2010,Sparisoma,viride,30,1,NA,NA,AAS,2010,-4.5223,2.9214,518.0384956
1222,Conch,2,7/29/2010,Sparisoma,viride,38,1,NA,NA,AAS,2010,-4.5223,2.9214,1033.426988
1223,Conch,2,7/29/2010,Sparisoma,viride,20,1,NA,NA,AAS,2010,-4.5223,2.9214,158.4634217
1224,Conch,2,7/29/2010,Sparisoma,viride,8,1,NA,NA,AAS,2010,-4.5223,2.9214,10.89901093
1225,Conch,2,7/29/2010,Sparisoma,viride,17,1,NA,NA,AAS,2010,-4.5223,2.9214,98.56744039
1226,Conch,2,7/29/2010,Sparisoma,viride,10,1,NA,NA,AAS,2010,-4.5223,2.9214,20.91702907
1227,Conch,2,7/29/2010,Sparisoma,aurofrenatum,5,1,NA,NA,AAS,2010,-5.7587,3.4291,1.167449334
1228,Conch,2,7/29/2010,Sparisoma,aurofrenatum,8,1,NA,NA,AAS,2010,-5.7587,3.4291,5.85040423
1229,Conch,2,7/29/2010,Sparisoma,aurofrenatum,10,1,NA,NA,AAS,2010,-5.7587,3.4291,12.57476854
1230,Conch,2,7/29/2010,Sparisoma,aurofrenatum,3,1,NA,NA,AAS,2010,-5.7587,3.4291,0.202533326
1231,Conch,3,7/29/2010,Scarus,guacamaia,35,1,NA,NA,AAS,2010,-4.8714,3.0626,831.8840407
1232,Conch,3,7/29/2010,Scarus,iseri,12,1,NA,NA,AAS,2010,-4.8887,3.0548,29.02571124
1233,Conch,3,7/29/2010,Scarus,vetula,30,1,NA,NA,AAS,2010,-5.5396,3.33,511.9337691
1234,Conch,3,7/29/2010,Sparisoma,viride,30,1,NA,NA,AAS,2010,-4.5223,2.9214,518.0384956
1235,Conch,3,7/29/2010,Sparisoma,viride,18,1,NA,NA,AAS,2010,-4.5223,2.9214,116.4804652
1236,Conch,3,7/29/2010,Sparisoma,viride,16,1,NA,NA,AAS,2010,-4.5223,2.9214,82.56882746
1237,Conch,3,7/29/2010,Sparisoma,viride,30,1,NA,NA,AAS,2010,-4.5223,2.9214,518.0384956
1238,Conch,3,7/29/2010,Sparisoma,viride,5,1,NA,NA,AAS,2010,-4.5223,2.9214,2.761029016
1239,Conch,3,7/29/2010,Sparisoma,viride,20,1,NA,NA,AAS,2010,-4.5223,2.9214,158.4634217
1240,Conch,3,7/29/2010,Sparisoma,viride,18,1,NA,NA,AAS,2010,-4.5223,2.9214,116.4804652
1241,Conch,3,7/29/2010,Sparisoma,viride,21,1,NA,NA,AAS,2010,-4.5223,2.9214,182.7390857
1242,Conch,3,7/29/2010,Sparisoma,viride,30,1,NA,NA,AAS,2010,-4.5223,2.9214,518.0384956
1243,Conch,3,7/29/2010,Sparisoma,aurofrenatum,20,1,NA,NA,AAS,2010,-5.7587,3.4291,135.4446821
1244,Conch,3,7/29/2010,Sparisoma,aurofrenatum,18,1,NA,NA,AAS,2010,-5.7587,3.4291,94.37456161
1245,Conch,3,7/29/2010,Sparisoma,aurofrenatum,3,1,NA,NA,AAS,2010,-5.7587,3.4291,0.202533326
1246,Conch,3,7/29/2010,Sparisoma,aurofrenatum,15,1,NA,NA,AAS,2010,-5.7587,3.4291,50.50501872
1247,Conch,3,7/29/2010,Sparisoma,aurofrenatum,14,1,NA,NA,AAS,2010,-5.7587,3.4291,39.8646217
1248,Conch,3,7/29/2010,Sparisoma,aurofrenatum,14,1,NA,NA,AAS,2010,-5.7587,3.4291,39.8646217
1249,Conch,3,7/29/2010,Sparisoma,aurofrenatum,14,1,NA,NA,AAS,2010,-5.7587,3.4291,39.8646217
1250,Conch,3,7/29/2010,Sparisoma,aurofrenatum,14,1,NA,NA,AAS,2010,-5.7587,3.4291,39.8646217
1251,Conch,3,7/29/2010,Sparisoma,aurofrenatum,14,1,NA,NA,AAS,2010,-5.7587,3.4291,39.8646217
1252,Conch,3,7/29/2010,Sparisoma,aurofrenatum,14,1,NA,NA,AAS,2010,-5.7587,3.4291,39.8646217
1253,Conch,3,7/29/2010,Sparisoma,chrysopterum,18,1,NA,NA,AAS,2010,-5.1754,3.1708,94.54053577
1254,Conch,3,7/29/2010,Sparisoma,rubripinne,18,1,NA,NA,AAS,2010,-4.8701,3.0641,109.718657
1255,Conch,3,7/29/2010,Sparisoma,rubripinne,22,1,NA,NA,AAS,2010,-4.8701,3.0641,202.9164876
1256,Conch,3,7/29/2010,Sparisoma,rubripinne,24,1,NA,NA,AAS,2010,-4.8701,3.0641,264.9142169
1257,Conch,3,7/29/2010,Sparisoma,rubripinne,25,1,NA,NA,AAS,2010,-4.8701,3.0641,300.2119536
1258,Conch,3,7/29/2010,Sparisoma,rubripinne,25,1,NA,NA,AAS,2010,-4.8701,3.0641,300.2119536
1259,Conch,3,7/29/2010,Sparisoma,rubripinne,25,1,NA,NA,AAS,2010,-4.8701,3.0641,300.2119536
1260,Conch,3,7/29/2010,Sparisoma,rubripinne,25,1,NA,NA,AAS,2010,-4.8701,3.0641,300.2119536
1261,Conch,3,7/29/2010,Sparisoma,rubripinne,25,1,NA,NA,AAS,2010,-4.8701,3.0641,300.2119536
1262,Conch,3,7/29/2010,Sparisoma,rubripinne,25,1,NA,NA,AAS,2010,-4.8701,3.0641,300.2119536
1263,Conch,3,7/29/2010,Sparisoma,rubripinne,25,1,NA,NA,AAS,2010,-4.8701,3.0641,300.2119536
1264,Conch,3,7/29/2010,Sparisoma,rubripinne,25,1,NA,NA,AAS,2010,-4.8701,3.0641,300.2119536
1265,Conch,3,7/29/2010,Sparisoma,rubripinne,25,1,NA,NA,AAS,2010,-4.8701,3.0641,300.2119536
1266,Conch,3,7/29/2010,Sparisoma,rubripinne,25,1,NA,NA,AAS,2010,-4.8701,3.0641,300.2119536
1267,Conch,3,7/29/2010,Sparisoma,rubripinne,25,1,NA,NA,AAS,2010,-4.8701,3.0641,300.2119536
1268,Conch,3,7/29/2010,Sparisoma,rubripinne,25,1,NA,NA,AAS,2010,-4.8701,3.0641,300.2119536
1269,Conch,4,7/29/2010,Scarus,iseri,7,1,NA,NA,AAS,2010,-4.8887,3.0548,5.593781427
1270,Conch,4,7/29/2010,Scarus,iseri,7,1,NA,NA,AAS,2010,-4.8887,3.0548,5.593781427
1271,Conch,4,7/29/2010,Scarus,iseri,8,1,NA,NA,AAS,2010,-4.8887,3.0548,8.411225809
1272,Conch,4,7/29/2010,Scarus,iseri,9,1,NA,NA,AAS,2010,-4.8887,3.0548,12.05369
1273,Conch,4,7/29/2010,Scarus,iseri,6,1,NA,NA,AAS,2010,-4.8887,3.0548,3.49298274
1274,Conch,4,7/29/2010,Scarus,iseri,14,1,NA,NA,AAS,2010,-4.8887,3.0548,46.48276173
1275,Conch,4,7/29/2010,Scarus,taeniopterus,8,1,NA,NA,AAS,2010,-4.1836,2.7086,9.356416341
1276,Conch,4,7/29/2010,Scarus,vetula,35,1,NA,NA,AAS,2010,-5.5396,3.33,855.3553728
1277,Conch,4,7/29/2010,Scarus,vetula,9,1,NA,NA,AAS,2010,-5.5396,3.33,9.290253325
1278,Conch,4,7/29/2010,Sparisoma,viride,35,1,NA,NA,AAS,2010,-4.5223,2.9214,812.7189473
1279,Conch,4,7/29/2010,Sparisoma,viride,29,1,NA,NA,AAS,2010,-4.5223,2.9214,469.1908252
1280,Conch,4,7/29/2010,Sparisoma,viride,15,1,NA,NA,AAS,2010,-4.5223,2.9214,68.38061528
1281,Conch,4,7/29/2010,Sparisoma,viride,18,1,NA,NA,AAS,2010,-4.5223,2.9214,116.4804652
1282,Conch,4,7/29/2010,Sparisoma,viride,14,1,NA,NA,AAS,2010,-4.5223,2.9214,55.89827983
1283,Conch,4,7/29/2010,Sparisoma,viride,15,1,NA,NA,AAS,2010,-4.5223,2.9214,68.38061528
1284,Conch,4,7/29/2010,Sparisoma,aurofrenatum,20,1,NA,NA,AAS,2010,-5.7587,3.4291,135.4446821
1285,Conch,4,7/29/2010,Sparisoma,aurofrenatum,15,1,NA,NA,AAS,2010,-5.7587,3.4291,50.50501872
1286,Conch,4,7/29/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1287,Conch,4,7/29/2010,Sparisoma,aurofrenatum,16,1,NA,NA,AAS,2010,-5.7587,3.4291,63.01556471
1288,Conch,4,7/29/2010,Sparisoma,aurofrenatum,14,1,NA,NA,AAS,2010,-5.7587,3.4291,39.8646217
1289,Conch,4,7/29/2010,Sparisoma,aurofrenatum,18,1,NA,NA,AAS,2010,-5.7587,3.4291,94.37456161
1290,Conch,4,7/29/2010,Sparisoma,aurofrenatum,10,1,NA,NA,AAS,2010,-5.7587,3.4291,12.57476854
1291,Conch,4,7/29/2010,Sparisoma,aurofrenatum,10,1,NA,NA,AAS,2010,-5.7587,3.4291,12.57476854
1292,Conch,4,7/29/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1293,Conch,4,7/29/2010,Sparisoma,aurofrenatum,9,1,NA,NA,AAS,2010,-5.7587,3.4291,8.76179301
1294,Conch,4,7/29/2010,Sparisoma,aurofrenatum,14,1,NA,NA,AAS,2010,-5.7587,3.4291,39.8646217
1295,Conch,4,7/29/2010,Sparisoma,aurofrenatum,21,1,NA,NA,AAS,2010,-5.7587,3.4291,160.1113737
1296,Conch,4,7/29/2010,Sparisoma,aurofrenatum,14,1,NA,NA,AAS,2010,-5.7587,3.4291,39.8646217
1297,Conch,4,7/29/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1298,Conch,4,7/29/2010,Sparisoma,aurofrenatum,15,1,NA,NA,AAS,2010,-5.7587,3.4291,50.50501872
1299,Conch,4,7/29/2010,Sparisoma,aurofrenatum,15,1,NA,NA,AAS,2010,-5.7587,3.4291,50.50501872
1300,Conch,4,7/29/2010,Sparisoma,aurofrenatum,31,1,NA,NA,AAS,2010,-5.7587,3.4291,608.7351563
1301,Conch,4,7/29/2010,Sparisoma,chrysopterum,18,1,NA,NA,AAS,2010,-5.1754,3.1708,94.54053577
1302,Conch,4,7/29/2010,Sparisoma,rubripinne,30,1,NA,NA,AAS,2010,-4.8701,3.0641,524.8645447
1303,Conch,4,7/29/2010,Sparisoma,rubripinne,25,1,NA,NA,AAS,2010,-4.8701,3.0641,300.2119536
1304,Conch,5,7/29/2010,Scarus,iseri,7,1,NA,NA,DEB,2010,-4.8887,3.0548,5.593781427
1305,Conch,5,7/29/2010,Sparisoma,viride,28,1,NA,NA,DEB,2010,-4.5223,2.9214,423.4747036
1306,Conch,5,7/29/2010,Sparisoma,viride,32,1,NA,NA,DEB,2010,-4.5223,2.9214,625.5256843
1307,Conch,5,7/29/2010,Sparisoma,viride,26,1,NA,NA,DEB,2010,-4.5223,2.9214,341.0382874
1308,Conch,5,7/29/2010,Sparisoma,viride,32,1,NA,NA,DEB,2010,-4.5223,2.9214,625.5256843
1309,Conch,5,7/29/2010,Sparisoma,viride,20,1,NA,NA,DEB,2010,-4.5223,2.9214,158.4634217
1310,Conch,5,7/29/2010,Sparisoma,viride,16,1,NA,NA,DEB,2010,-4.5223,2.9214,82.56882746
1311,Conch,5,7/29/2010,Sparisoma,viride,30,1,NA,NA,DEB,2010,-4.5223,2.9214,518.0384956
1312,Conch,5,7/29/2010,Sparisoma,viride,35,1,NA,NA,DEB,2010,-4.5223,2.9214,812.7189473
1313,Conch,5,7/29/2010,Sparisoma,aurofrenatum,10,1,NA,NA,DEB,2010,-5.7587,3.4291,12.57476854
1314,Conch,5,7/29/2010,Sparisoma,aurofrenatum,18,1,NA,NA,DEB,2010,-5.7587,3.4291,94.37456161
1315,Conch,5,7/29/2010,Sparisoma,aurofrenatum,15,1,NA,NA,DEB,2010,-5.7587,3.4291,50.50501872
1316,Conch,5,7/29/2010,Sparisoma,rubripinne,32,1,NA,NA,DEB,2010,-4.8701,3.0641,639.6318023
1317,Conch,5,7/29/2010,Sparisoma,rubripinne,30,1,NA,NA,DEB,2010,-4.8701,3.0641,524.8645447
1318,Conch,5,7/29/2010,Sparisoma,rubripinne,28,1,NA,NA,DEB,2010,-4.8701,3.0641,424.851273
1319,Conch,5,7/29/2010,Sparisoma,rubripinne,35,1,NA,NA,DEB,2010,-4.8701,3.0641,841.7418007
1320,Conch,5,7/29/2010,Sparisoma,rubripinne,32,1,NA,NA,DEB,2010,-4.8701,3.0641,639.6318023
1321,Conch,6,7/29/2010,Scarus,coeruleus,17,1,NA,NA,AAS,2010,-5.0162,3.1109,83.65724331
1322,Conch,6,7/29/2010,Scarus,vetula,12,1,NA,NA,AAS,2010,-5.5396,3.33,24.21439091
1323,Conch,6,7/29/2010,Sparisoma,viride,12,1,NA,NA,AAS,2010,-4.5223,2.9214,35.63035031
1324,Conch,6,7/29/2010,Sparisoma,viride,33,1,NA,NA,AAS,2010,-4.5223,2.9214,684.3631616
1325,Conch,6,7/29/2010,Sparisoma,viride,30,1,NA,NA,AAS,2010,-4.5223,2.9214,518.0384956
1326,Conch,6,7/29/2010,Sparisoma,viride,32,1,NA,NA,AAS,2010,-4.5223,2.9214,625.5256843
1327,Conch,6,7/29/2010,Sparisoma,viride,30,1,NA,NA,AAS,2010,-4.5223,2.9214,518.0384956
1328,Conch,6,7/29/2010,Sparisoma,viride,30,1,NA,NA,AAS,2010,-4.5223,2.9214,518.0384956
1329,Conch,6,7/29/2010,Sparisoma,viride,15,1,NA,NA,AAS,2010,-4.5223,2.9214,68.38061528
1330,Conch,6,7/29/2010,Sparisoma,aurofrenatum,15,1,NA,NA,AAS,2010,-5.7587,3.4291,50.50501872
1331,Conch,6,7/29/2010,Sparisoma,rubripinne,30,1,NA,NA,AAS,2010,-4.8701,3.0641,524.8645447
1332,Conch,7,7/29/2010,Scarus,coeruleus,38,1,NA,NA,DEB,2010,-5.0162,3.1109,1021.524508
1333,Conch,7,7/29/2010,Scarus,vetula,35,1,NA,NA,DEB,2010,-5.5396,3.33,855.3553728
1334,Conch,7,7/29/2010,Sparisoma,viride,25,1,NA,NA,DEB,2010,-4.5223,2.9214,304.1178709
1335,Conch,7,7/29/2010,Sparisoma,viride,30,1,NA,NA,DEB,2010,-4.5223,2.9214,518.0384956
1336,Conch,7,7/29/2010,Sparisoma,viride,22,1,NA,NA,DEB,2010,-4.5223,2.9214,209.3406748
1337,Conch,7,7/29/2010,Sparisoma,viride,30,1,NA,NA,DEB,2010,-4.5223,2.9214,518.0384956
1338,Conch,7,7/29/2010,Sparisoma,aurofrenatum,12,1,NA,NA,DEB,2010,-5.7587,3.4291,23.49743251
1339,Conch,7,7/29/2010,Sparisoma,aurofrenatum,18,1,NA,NA,DEB,2010,-5.7587,3.4291,94.37456161
1340,Conch,7,7/29/2010,Sparisoma,aurofrenatum,15,1,NA,NA,DEB,2010,-5.7587,3.4291,50.50501872
1341,Conch,7,7/29/2010,Sparisoma,aurofrenatum,18,1,NA,NA,DEB,2010,-5.7587,3.4291,94.37456161
1342,Conch,7,7/29/2010,Sparisoma,aurofrenatum,12,1,NA,NA,DEB,2010,-5.7587,3.4291,23.49743251
1343,Conch,7,7/29/2010,Sparisoma,rubripinne,32,1,NA,NA,DEB,2010,-4.8701,3.0641,639.6318023
1344,Conch,8,7/29/2010,Scarus,iseri,12,1,NA,NA,DEB,2010,-4.8887,3.0548,29.02571124
1345,Conch,8,7/29/2010,Sparisoma,viride,30,1,NA,NA,DEB,2010,-4.5223,2.9214,518.0384956
1346,Conch,8,7/29/2010,Sparisoma,aurofrenatum,15,1,NA,NA,DEB,2010,-5.7587,3.4291,50.50501872
1347,Conch,8,7/29/2010,Sparisoma,aurofrenatum,15,1,NA,NA,DEB,2010,-5.7587,3.4291,50.50501872
1348,Conch,8,7/29/2010,Sparisoma,aurofrenatum,23,1,NA,NA,DEB,2010,-5.7587,3.4291,218.7262577
1349,Conch,9,7/29/2010,Sparisoma,viride,16,1,NA,NA,DEB,2010,-4.5223,2.9214,82.56882746
1350,Conch,9,7/29/2010,Sparisoma,aurofrenatum,12,1,NA,NA,DEB,2010,-5.7587,3.4291,23.49743251
1351,Conch,9,7/29/2010,Sparisoma,aurofrenatum,10,1,NA,NA,DEB,2010,-5.7587,3.4291,12.57476854
1352,Conch,9,7/29/2010,Sparisoma,aurofrenatum,12,1,NA,NA,DEB,2010,-5.7587,3.4291,23.49743251
1353,Conch,10,7/29/2010,Scarus,coeruleus,27,1,NA,Count was listed as 31 but I think that is a typo (will get excluded as non-corallivore anyway),AAS,2010,-5.0162,3.1109,352.8007778
1354,Conch,10,7/29/2010,Scarus,coeruleus,27,1,NA,Count was listed as 31 but I think that is a typo (will get excluded as non-corallivore anyway),AAS,2010,-5.0162,3.1109,352.8007778
1355,Conch,10,7/29/2010,Scarus,coeruleus,27,1,NA,Count was listed as 31 but I think that is a typo (will get excluded as non-corallivore anyway),AAS,2010,-5.0162,3.1109,352.8007778
1356,Conch,10,7/29/2010,Sparisoma,viride,5,1,NA,NA,AAS,2010,-4.5223,2.9214,2.761029016
1357,Conch,10,7/29/2010,Sparisoma,viride,10,1,NA,NA,AAS,2010,-4.5223,2.9214,20.91702907
1358,Conch,10,7/29/2010,Sparisoma,viride,30,1,NA,NA,AAS,2010,-4.5223,2.9214,518.0384956
1359,Conch,10,7/29/2010,Sparisoma,aurofrenatum,20,1,NA,NA,AAS,2010,-5.7587,3.4291,135.4446821
1360,Conch,10,7/29/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1361,Conch,10,7/29/2010,Sparisoma,aurofrenatum,8,1,NA,NA,AAS,2010,-5.7587,3.4291,5.85040423
1362,Conch,10,7/29/2010,Sparisoma,rubripinne,28,1,NA,NA,AAS,2010,-4.8701,3.0641,424.851273
1363,Conch,10,7/29/2010,Sparisoma,rubripinne,30,1,NA,NA,AAS,2010,-4.8701,3.0641,524.8645447
1364,Davis,1,7/29/2010,Scarus,vetula,20,1,NA,NA,AAS,2010,-5.5396,3.33,132.6874615
1365,Davis,1,7/29/2010,Sparisoma,viride,19,1,NA,NA,AAS,2010,-4.5223,2.9214,136.4114326
1366,Davis,1,7/29/2010,Sparisoma,viride,18,1,NA,NA,AAS,2010,-4.5223,2.9214,116.4804652
1367,Davis,1,7/29/2010,Sparisoma,aurofrenatum,14,1,NA,NA,AAS,2010,-5.7587,3.4291,39.8646217
1368,Davis,1,7/29/2010,Sparisoma,aurofrenatum,5,1,NA,NA,AAS,2010,-5.7587,3.4291,1.167449334
1369,Davis,1,7/29/2010,Sparisoma,rubripinne,25,1,NA,NA,AAS,2010,-4.8701,3.0641,300.2119536
1370,Davis,1,7/29/2010,Sparisoma,rubripinne,20,1,NA,NA,AAS,2010,-4.8701,3.0641,151.5255991
1371,Davis,2,7/29/2010,Scarus,iseri,8,1,NA,NA,AAS,2010,-4.8887,3.0548,8.411225809
1372,Davis,2,7/29/2010,Scarus,vetula,33,1,NA,NA,AAS,2010,-5.5396,3.33,703.1555675
1373,Davis,2,7/29/2010,Scarus,vetula,15,1,NA,NA,AAS,2010,-5.5396,3.33,50.90774882
1374,Davis,2,7/29/2010,Sparisoma,viride,28,1,NA,NA,AAS,2010,-4.5223,2.9214,423.4747036
1375,Davis,2,7/29/2010,Sparisoma,viride,18,1,NA,NA,AAS,2010,-4.5223,2.9214,116.4804652
1376,Davis,2,7/29/2010,Sparisoma,aurofrenatum,5,1,NA,NA,AAS,2010,-5.7587,3.4291,1.167449334
1377,Davis,2,7/29/2010,Sparisoma,aurofrenatum,6,1,NA,NA,AAS,2010,-5.7587,3.4291,2.181516252
1378,Davis,2,7/29/2010,Sparisoma,aurofrenatum,10,1,NA,NA,AAS,2010,-5.7587,3.4291,12.57476854
1379,Davis,3,7/29/2010,Sparisoma,viride,18,1,NA,NA,AAS,2010,-4.5223,2.9214,116.4804652
1380,Davis,3,7/29/2010,Sparisoma,viride,14,1,NA,NA,AAS,2010,-4.5223,2.9214,55.89827983
1381,Davis,3,7/29/2010,Sparisoma,aurofrenatum,14,1,NA,NA,AAS,2010,-5.7587,3.4291,39.8646217
1382,Davis,3,7/29/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1383,Davis,3,7/29/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1384,Davis,3,7/29/2010,Sparisoma,aurofrenatum,20,1,NA,NA,AAS,2010,-5.7587,3.4291,135.4446821
1385,Davis,3,7/29/2010,Sparisoma,aurofrenatum,16,1,NA,NA,AAS,2010,-5.7587,3.4291,63.01556471
1386,Davis,3,7/29/2010,Sparisoma,aurofrenatum,15,1,NA,NA,AAS,2010,-5.7587,3.4291,50.50501872
